Workout ID,Title,Start Time,End Time,Exercise Title,Set Type,Reps,Weight (kg),Distance (meters),Duration (seconds),RPE
7339336b-8dd9-4779-886f-bd19204a426e,Arms + Core,2024-09-03T09:59:38+00:00,2024-09-03T11:50:39+00:00,Crunch (Machine),normal,17.0,42.0,,,
7339336b-8dd9-4779-886f-bd19204a426e,Arms + Core,2024-09-03T09:59:38+00:00,2024-09-03T11:50:39+00:00,Crunch (Machine),normal,12.0,49.0,,,
7339336b-8dd9-4779-886f-bd19204a426e,Arms + Core,2024-09-03T09:59:38+00:00,2024-09-03T11:50:39+00:00,Crunch (Machine),normal,14.0,42.0,,,
7339336b-8dd9-4779-886f-bd19204a426e,Arms + Core,2024-09-03T09:59:38+00:00,2024-09-03T11:50:39+00:00,Lying Knee Raise,normal,16.0,,,,
7339336b-8dd9-4779-886f-bd19204a426e,Arms + Core,2024-09-03T09:59:38+00:00,2024-09-03T11:50:39+00:00,Lying Knee Raise,normal,16.0,,,,
7339336b-8dd9-4779-886f-bd19204a426e,Arms + Core,2024-09-03T09:59:38+00:00,2024-09-03T11:50:39+00:00,Lying Knee Raise,normal,16.0,,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Seated Row (Machine),normal,17.0,40.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Seated Row (Machine),normal,14.0,45.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Seated Row (Machine),normal,14.0,45.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Seated Cable Row - V Grip (Cable),normal,14.0,28.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Seated Cable Row - V Grip (Cable),normal,14.0,28.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Seated Cable Row - V Grip (Cable),normal,14.0,28.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
795f4cab-cff7-4d8e-aa81-e50c8023e441,Pull,2024-09-02T03:18:28+00:00,2024-09-02T04:18:26+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Chest Press (Machine),normal,6.0,42.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Chest Press (Machine),normal,6.0,42.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Chest Press (Machine),normal,6.0,42.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Shoulder Press (Machine Plates),normal,13.0,21.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Shoulder Press (Machine Plates),normal,12.0,21.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Shoulder Press (Machine Plates),normal,11.0,21.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Decline Bench Press (Machine),normal,15.0,40.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Chest Fly (Machine),normal,16.0,35.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Chest Fly (Machine),normal,15.0,35.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Chest Fly (Machine),normal,15.0,35.0,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Lateral Raise (Cable),normal,14.0,6.25,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Lateral Raise (Cable),normal,15.0,6.25,,,
581342f8-ed41-4ae0-a699-a6df5302ef41,Push,2024-09-01T04:52:31+00:00,2024-09-01T05:51:38+00:00,Lateral Raise (Cable),normal,13.0,6.25,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Leg Press (Machine),normal,14.0,100.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Leg Press (Machine),normal,14.0,100.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Leg Press (Machine),normal,16.0,100.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Hip Thrust (Machine),normal,14.0,30.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Hip Thrust (Machine),normal,15.0,30.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Hip Thrust (Machine),normal,17.0,35.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Leg Extension (Machine),normal,14.0,49.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Leg Extension (Machine),normal,14.0,49.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Leg Extension (Machine),normal,13.0,49.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Seated Leg Curl (Machine),normal,15.0,28.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Seated Leg Curl (Machine),normal,14.0,28.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Seated Leg Curl (Machine),normal,13.0,28.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Standing Calf Raise (Dumbbell),normal,23.0,44.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Standing Calf Raise (Dumbbell),normal,21.0,44.0,,,
a6b187f1-3882-4987-8f34-2ff8df5ceed4,Legs,2024-08-30T01:06:52+00:00,2024-08-30T02:08:26+00:00,Standing Calf Raise (Dumbbell),normal,19.0,44.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Triceps Pushdown,normal,15.0,20.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Triceps Pushdown,normal,13.0,20.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Triceps Pushdown,normal,15.0,20.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Bicep Curl (Machine),normal,12.0,28.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Bicep Curl (Machine),normal,14.0,28.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Bicep Curl (Machine),normal,12.0,28.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Triceps Extension (Cable),normal,15.0,13.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Triceps Extension (Cable),normal,12.0,13.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Triceps Extension (Cable),normal,12.0,13.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Hammer Curl (Dumbbell),normal,13.0,10.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Hammer Curl (Dumbbell),normal,12.0,10.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Hammer Curl (Dumbbell),normal,14.0,10.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Crunch (Machine),normal,14.0,42.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Crunch (Machine),normal,17.0,42.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Crunch (Machine),normal,12.0,42.0,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Lying Knee Raise,normal,15.0,,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Lying Knee Raise,normal,15.0,,,,
a24b0458-6b5c-4ca5-bfbc-7e3b48e75b1b,Arms + Core,2024-08-29T02:49:07+00:00,2024-08-29T04:07:24+00:00,Lying Knee Raise,normal,15.0,,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Seated Row (Machine),normal,14.0,40.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Seated Row (Machine),normal,13.0,40.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Seated Row (Machine),normal,16.0,40.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Seated Cable Row - V Grip (Cable),normal,13.0,28.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Seated Cable Row - V Grip (Cable),normal,13.0,28.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Seated Cable Row - V Grip (Cable),normal,13.0,28.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
4586fec0-2fb2-4650-86df-4f8328319ff6,Pull,2024-08-28T00:28:18+00:00,2024-08-28T01:26:04+00:00,Rear Delt Reverse Fly (Machine),dropset,9.0,28.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Chest Press (Machine),normal,7.0,42.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Chest Press (Machine),normal,8.0,42.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Chest Press (Machine),normal,6.0,42.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Shoulder Press (Machine Plates),normal,13.0,21.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Shoulder Press (Machine Plates),normal,13.0,21.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Shoulder Press (Machine Plates),normal,13.0,21.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Chest Fly (Machine),normal,15.0,35.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Chest Fly (Machine),normal,14.0,35.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Chest Fly (Machine),normal,14.0,35.0,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Lateral Raise (Cable),normal,14.0,6.25,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Lateral Raise (Cable),normal,14.0,6.25,,,
44f0ed7e-1d2e-4c2f-b6ea-2875468aacab,Push,2024-08-26T23:30:38+00:00,2024-08-27T00:26:12+00:00,Lateral Raise (Cable),normal,13.0,6.25,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Leg Press (Machine),normal,19.0,90.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Leg Press (Machine),normal,17.0,95.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Leg Press (Machine),normal,13.0,100.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Good Morning (Barbell),normal,13.0,40.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Good Morning (Barbell),normal,14.0,40.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Good Morning (Barbell),normal,13.0,40.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Leg Extension (Machine),normal,14.0,49.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Leg Extension (Machine),normal,13.0,49.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Leg Extension (Machine),normal,13.0,49.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Seated Leg Curl (Machine),normal,13.0,28.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Seated Leg Curl (Machine),normal,12.0,28.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Seated Leg Curl (Machine),normal,11.0,28.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Standing Calf Raise (Dumbbell),normal,25.0,44.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Standing Calf Raise (Dumbbell),normal,27.0,44.0,,,
6e6b7cfb-087b-44a2-8e65-6e0376577e86,Legs,2024-08-26T04:28:39+00:00,2024-08-26T05:30:55+00:00,Standing Calf Raise (Dumbbell),normal,16.0,44.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Triceps Pushdown,normal,13.0,20.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Triceps Pushdown,normal,14.0,20.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Triceps Pushdown,normal,13.0,20.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Bicep Curl (Dumbbell),normal,17.0,10.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Bicep Curl (Dumbbell),normal,17.0,10.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Bicep Curl (Dumbbell),normal,18.0,10.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Triceps Extension (Machine),normal,20.0,14.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Triceps Extension (Machine),normal,12.0,21.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Triceps Extension (Machine),normal,12.0,21.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Hammer Curl (Dumbbell),normal,12.0,10.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Crunch (Machine),normal,13.0,42.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Crunch (Machine),normal,13.0,42.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Crunch (Machine),normal,13.0,42.0,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Lying Knee Raise,normal,15.0,,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Lying Knee Raise,normal,15.0,,,,
4ef5a242-b999-402e-bf5b-ebe264755bf4,Arms + Core,2024-08-25T04:57:30+00:00,2024-08-25T06:03:31+00:00,Lying Knee Raise,normal,15.0,,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Lat Pulldown (Machine),normal,12.0,24.5,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Seated Row (Machine),normal,21.0,30.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Seated Row (Machine),normal,16.0,40.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Seated Row (Machine),normal,14.0,45.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Seated Cable Row - V Grip (Cable),normal,13.0,28.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Seated Cable Row - V Grip (Cable),normal,12.0,28.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Seated Cable Row - V Grip (Cable),normal,13.0,28.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Cross Body Lat Pullaround,normal,12.0,20.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Cross Body Lat Pullaround,normal,13.0,20.0,,,
0abdd04e-6da0-480e-8fec-424d425cc83b,Pull,2024-08-24T02:50:50+00:00,2024-08-24T03:52:07+00:00,Rear Delt Reverse Fly (Machine),dropset,9.0,28.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Chest Press (Machine),normal,6.0,42.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Chest Press (Machine),normal,7.0,42.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Chest Press (Machine),normal,6.0,42.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Shoulder Press (Machine Plates),normal,13.0,21.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Shoulder Press (Machine Plates),normal,14.0,21.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Shoulder Press (Machine Plates),normal,12.0,21.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Decline Bench Press (Machine),normal,14.0,40.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Decline Bench Press (Machine),normal,13.0,40.0,,,
570b6c94-ad2e-41b5-87e7-f8ace90d758c,Push,2024-08-23T03:54:28+00:00,2024-08-23T05:00:15+00:00,Chest Fly (Machine),normal,14.0,35.0,,,
